root_pos_x,root_pos_y,root_pos_z,root_pos_d_x,root_pos_d_y,root_pos_d_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_lin_vel_d_x,root_lin_vel_d_y,root_lin_vel_d_z,root_rpy_x,root_rpy_y,root_rpy_z,root_rpy_d_x,root_rpy_d_y,root_rpy_d_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,root_ang_vel_d_x,root_ang_vel_d_y,root_ang_vel_d_z,foot_pos_FR_x,foot_pos_FR_y,foot_pos_FR_z,foot_pos_FL_x,foot_pos_FL_y,foot_pos_FL_z,foot_pos_RR_x,foot_pos_RR_y,foot_pos_RR_z,foot_pos_RL_x,foot_pos_RL_y,foot_pos_RL_z,foot_pos_abs_FR_x,foot_pos_abs_FR_y,foot_pos_abs_FR_z,foot_pos_abs_FL_x,foot_pos_abs_FL_y,foot_pos_abs_FL_z,foot_pos_abs_RR_x,foot_pos_abs_RR_y,foot_pos_abs_RR_z,foot_pos_abs_RL_x,foot_pos_abs_RL_y,foot_pos_abs_RL_z,foot_pos_liftoff_FR_x,foot_pos_liftoff_FR_y,foot_pos_liftoff_FR_z,foot_pos_liftoff_FL_x,foot_pos_liftoff_FL_y,foot_pos_liftoff_FL_z,foot_pos_liftoff_RR_x,foot_pos_liftoff_RR_y,foot_pos_liftoff_RR_z,foot_pos_liftoff_RL_x,foot_pos_liftoff_RL_y,foot_pos_liftoff_RL_z,foot_pos_d_FR_x,foot_pos_d_FR_y,foot_pos_d_FR_z,foot_pos_d_FL_x,foot_pos_d_FL_y,foot_pos_d_FL_z,foot_pos_d_RR_x,foot_pos_d_RR_y,foot_pos_d_RR_z,foot_pos_d_RL_x,foot_pos_d_RL_y,foot_pos_d_RL_z,foot_vel_d_FR_x,foot_vel_d_FR_y,foot_vel_d_FR_z,foot_vel_d_FL_x,foot_vel_d_FL_y,foot_vel_d_FL_z,foot_vel_d_RR_x,foot_vel_d_RR_y,foot_vel_d_RR_z,foot_vel_d_RL_x,foot_vel_d_RL_y,foot_vel_d_RL_z,foot_forces_grf_FR_x,foot_forces_grf_FR_y,foot_forces_grf_FR_z,foot_forces_grf_FL_x,foot_forces_grf_FL_y,foot_forces_grf_FL_z,foot_forces_grf_RR_x,foot_forces_grf_RR_y,foot_forces_grf_RR_z,foot_forces_grf_RL_x,foot_forces_grf_RL_y,foot_forces_grf_RL_z,foot_forces_swing_FR_x,foot_forces_swing_FR_y,foot_forces_swing_FR_z,foot_forces_swing_FL_x,foot_forces_swing_FL_y,foot_forces_swing_FL_z,foot_forces_swing_RR_x,foot_forces_swing_RR_y,foot_forces_swing_RR_z,foot_forces_swing_RL_x,foot_forces_swing_RL_y,foot_forces_swing_RL_z,joint_torques_FR_hip,joint_torques_FR_thigh,joint_torques_FR_calf,joint_torques_FL_hip,joint_torques_FL_thigh,joint_torques_FL_calf,joint_torques_RR_hip,joint_torques_RR_thigh,joint_torques_RR_calf,joint_torques_RL_hip,joint_torques_RL_thigh,joint_torques_RL_calf,swing_phase,contact_FR,contact_FL,contact_RR,contact_RL,root_pos_est_x,root_pos_est_y,root_pos_est_z,root_lin_vel_est_x,root_lin_vel_est_y,root_lin_vel_est_z,root_lin_acc_est_x,root_lin_acc_est_y,root_lin_acc_est_z,root_rpy_est_x,root_rpy_est_y,root_rpy_est_z,root_lin_acc_meas_x,root_lin_acc_meas_y,root_lin_acc_meas_z,root_ang_vel_meas_x,root_ang_vel_meas_y,root_ang_vel_meas_z
0.00108451,2.64887e-05,0.257463,0,0,0.27,-0.00465172,5.4168e-05,0.028068,0,0,0,0.00142172,-0.00991974,-4.15238e-06,0,0,0,-0.000450538,0.0229108,7.07258e-05,0,0,0,0.210342,-0.14297,-0.240435,0.210347,0.142976,-0.240456,-0.165761,-0.144017,-0.240886,-0.165766,0.143984,-0.240902,0.211426,-0.142943,0.0170285,0.211431,0.143002,0.0170073,-0.164677,-0.143991,0.0165772,-0.164682,0.144011,0.016561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100359,0.0184459,-28.0339,0.0960431,0.0184189,-28.4023,0.112488,0.0114806,-38.0913,0.108006,0.0114595,-38.4677,0,0,0,0,0,0,0,0,0,0,0,0,2.70183,0.599272,5.11535,-2.72855,0.608724,5.18215,3.70773,0.823413,6.98922,-3.73754,0.83276,7.05745,0,1,1,1,1,-0.00939347,1.08284e-05,0.01238,0.0129633,0.000129775,-0.0883742,0.107357,0.0139821,9.75945,-0.00173532,0.0128606,2.39543e-05,0.107357,0.0139821,9.75945,-0.000449736,0.0229398,7.05197e-05
0.00107524,2.65975e-05,0.257519,0,0,0.27,-0.00463333,5.43609e-05,0.0279738,0,0,0,0.00142081,-0.00987397,-3.94545e-06,0,0,0,-0.000451386,0.0228858,7.09329e-05,0,0,0,0.210353,-0.14297,-0.240491,0.210358,0.142976,-0.240512,-0.165749,-0.144017,-0.240942,-0.165754,0.143984,-0.240958,0.211429,-0.142943,0.0170284,0.211434,0.143002,0.0170071,-0.164673,-0.143991,0.0165771,-0.164678,0.144011,0.016561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69459,0.602866,5.10315,-2.72113,0.612397,5.1703,3.69663,0.826255,6.96957,-3.72632,0.835674,7.03805,0,1,1,1,1,-0.00939732,1.07415e-05,0.012381,0.0128444,0.0001229,-0.0882806,0.106377,0.0139762,9.76158,-0.00173517,0.0128697,2.42864e-05,0.106377,0.0139762,9.76158,-0.000450538,0.0229108,7.07258e-05
0.00106604,2.6706e-05,0.257575,0,0,0.27,-0.0046029,5.42648e-05,0.0278381,0,0,0,0.00141991,-0.00982841,-3.73882e-06,0,0,0,-0.000451402,0.0227756,7.09618e-05,0,0,0,0.210365,-0.14297,-0.240547,0.21037,0.142976,-0.240568,-0.165736,-0.144018,-0.240998,-0.165741,0.143985,-0.241014,0.211431,-0.142943,0.0170283,0.211436,0.143002,0.017007,-0.16467,-0.143991,0.0165771,-0.164675,0.144011,0.0165609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.6946,0.603169,5.10283,-2.72113,0.612705,5.16997,3.69664,0.826707,6.96894,-3.72632,0.836132,7.03741,0,1,1,1,1,-0.00940116,1.06546e-05,0.0123819,0.0127382,0.000115774,-0.0882304,0.112106,0.0137908,9.73989,-0.00173503,0.0128787,2.46149e-05,0.112106,0.0137908,9.73989,-0.000451386,0.0228858,7.09329e-05
0.00105689,2.68144e-05,0.25763,0,0,0.27,-0.00457455,5.41987e-05,0.0277091,0,0,0,0.001419,-0.00978305,-3.53215e-06,0,0,0,-0.000450624,0.0226833,7.11291e-05,0,0,0,0.210376,-0.14297,-0.240602,0.210381,0.142976,-0.240624,-0.165724,-0.144018,-0.241053,-0.165729,0.143985,-0.24107,0.211433,-0.142943,0.0170282,0.211438,0.143002,0.0170069,-0.164667,-0.143991,0.0165771,-0.164672,0.144011,0.016561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69461,0.60347,5.1025,-2.72112,0.613012,5.16964,3.69665,0.827156,6.96831,-3.72633,0.836588,7.03678,0,1,1,1,1,-0.00940499,1.05677e-05,0.0123827,0.0126295,0.000108704,-0.0881733,0.110587,0.0138026,9.74346,-0.00173491,0.0128875,2.49399e-05,0.110587,0.0138026,9.74346,-0.000451402,0.0227756,7.09618e-05
0.00104779,2.69227e-05,0.257686,0,0,0.27,-0.00454809,5.41451e-05,0.0275863,0,0,0,0.0014181,-0.00973784,-3.32539e-06,0,0,0,-0.000450016,0.0226054,7.13087e-05,0,0,0,0.210387,-0.14297,-0.240658,0.210392,0.142975,-0.240679,-0.165712,-0.144018,-0.241108,-0.165717,0.143985,-0.241125,0.211435,-0.142943,0.0170281,0.21144,0.143002,0.0170068,-0.164664,-0.143991,0.0165772,-0.164669,0.144012,0.016561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69461,0.603769,5.10218,-2.72112,0.613317,5.16932,3.69666,0.827603,6.96768,-3.72633,0.837042,7.03615,0,1,1,1,1,-0.0094088,1.04807e-05,0.0123836,0.0125186,0.000101673,-0.0881099,0.109173,0.0138048,9.74672,-0.00173479,0.0128961,2.52617e-05,0.109173,0.0138048,9.74672,-0.000450624,0.0226833,7.11291e-05
0.00103875,2.70309e-05,0.257741,0,0,0.27,-0.00452333,5.41014e-05,0.0274692,0,0,0,0.0014172,-0.00969276,-3.11848e-06,0,0,0,-0.000449573,0.0225395,7.14978e-05,0,0,0,0.210399,-0.14297,-0.240713,0.210403,0.142975,-0.240734,-0.1657,-0.144018,-0.241163,-0.165705,0.143985,-0.24118,0.211437,-0.142943,0.0170281,0.211442,0.143002,0.0170067,-0.164661,-0.143991,0.0165773,-0.164666,0.144012,0.0165611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69462,0.604067,5.10185,-2.72112,0.61362,5.16899,3.69667,0.828048,6.96706,-3.72633,0.837493,7.03552,0,1,1,1,1,-0.00941261,1.03939e-05,0.0123844,0.0124056,9.46777e-05,-0.0880409,0.107855,0.0138053,9.7497,-0.00173468,0.0129045,2.55804e-05,0.107855,0.0138053,9.7497,-0.000450016,0.0226054,7.13087e-05
0.00102975,2.7139e-05,0.257795,0,0,0.27,-0.00450012,5.40371e-05,0.0273574,0,0,0,0.0014163,-0.00964779,-2.91167e-06,0,0,0,-0.000450354,0.0224838,7.15483e-05,0,0,0,0.21041,-0.14297,-0.240767,0.210415,0.142975,-0.240789,-0.165688,-0.144019,-0.241218,-0.165693,0.143985,-0.241234,0.211439,-0.142943,0.017028,0.211444,0.143002,0.0170067,-0.164658,-0.143991,0.0165773,-0.164663,0.144012,0.0165611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69462,0.604364,5.10153,-2.72111,0.613922,5.16867,3.69668,0.828491,6.96644,-3.72633,0.837942,7.03489,0,1,1,1,1,-0.00941642,1.03071e-05,0.0123852,0.0122907,8.7688e-05,-0.0879666,0.106622,0.0137901,9.75243,-0.00173458,0.0129128,2.58961e-05,0.106622,0.0137901,9.75243,-0.000449573,0.0225395,7.14978e-05
0.00102079,2.7247e-05,0.25785,0,0,0.27,-0.00447832,5.3998e-05,0.0272505,0,0,0,0.00141539,-0.00960292,-2.70478e-06,0,0,0,-0.000450772,0.0224359,7.16745e-05,0,0,0,0.210421,-0.142971,-0.240822,0.210426,0.142975,-0.240843,-0.165676,-0.144019,-0.241272,-0.165681,0.143985,-0.241289,0.211442,-0.142943,0.0170279,0.211446,0.143002,0.0170066,-0.164655,-0.143992,0.0165774,-0.16466,0.144012,0.0165612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69463,0.604659,5.10121,-2.72111,0.614222,5.16834,3.69669,0.828931,6.96582,-3.72634,0.838389,7.03427,0,1,1,1,1,-0.00942022,1.02205e-05,0.0123861,0.0121741,8.07491e-05,-0.0878874,0.10546,0.0137974,9.755,-0.00173449,0.012921,2.62086e-05,0.10546,0.0137974,9.755,-0.000450354,0.0224838,7.15483e-05
0.00101187,2.73549e-05,0.257904,0,0,0.27,-0.00445781,5.39676e-05,0.0271482,0,0,0,0.00141449,-0.00955813,-2.49773e-06,0,0,0,-0.000451159,0.0223951,7.1829e-05,0,0,0,0.210432,-0.142971,-0.240876,0.210437,0.142975,-0.240898,-0.165664,-0.144019,-0.241327,-0.165669,0.143985,-0.241343,0.211444,-0.142943,0.0170278,0.211449,0.143002,0.0170065,-0.164652,-0.143992,0.0165774,-0.164657,0.144012,0.0165612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69464,0.604953,5.10089,-2.72111,0.614521,5.16802,3.6967,0.82937,6.9652,-3.72634,0.838834,7.03365,0,1,1,1,1,-0.00942403,1.0134e-05,0.0123869,0.0120559,7.38451e-05,-0.0878037,0.104368,0.0137964,9.75737,-0.0017344,0.0129291,2.65179e-05,0.104368,0.0137964,9.75737,-0.000450772,0.0224359,7.16745e-05
0.001003,2.74628e-05,0.257958,0,0,0.27,-0.00443847,5.39448e-05,0.0270502,0,0,0,0.00141358,-0.00951341,-2.29048e-06,0,0,0,-0.000451562,0.0223602,7.2004e-05,0,0,0,0.210443,-0.142971,-0.24093,0.210448,0.142975,-0.240952,-0.165652,-0.144019,-0.241381,-0.165657,0.143985,-0.241397,0.211446,-0.142943,0.0170277,0.211451,0.143002,0.0170064,-0.164649,-0.143992,0.0165774,-0.164654,0.144012,0.0165612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69464,0.605245,5.10057,-2.7211,0.614819,5.1677,3.69671,0.829807,6.96458,-3.72634,0.839278,7.03303,0,1,1,1,1,-0.00942784,1.00479e-05,0.0123878,0.0119363,6.69746e-05,-0.0877158,0.103332,0.0137945,9.75962,-0.00173433,0.0129372,2.68243e-05,0.103332,0.0137945,9.75962,-0.000451159,0.0223951,7.1829e-05
0.000994157,2.75706e-05,0.258012,0,0,0.27,-0.00442023,5.3929e-05,0.0269564,0,0,0,0.00141268,-0.00946875,-2.08296e-06,0,0,0,-0.000451981,0.0223302,7.2198e-05,0,0,0,0.210454,-0.142971,-0.240985,0.210459,0.142975,-0.241006,-0.16564,-0.144019,-0.241435,-0.165645,0.143985,-0.241451,0.211448,-0.142943,0.0170276,0.211453,0.143003,0.0170062,-0.164646,-0.143992,0.0165774,-0.164651,0.144012,0.0165612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802022,0.0191435,-27.9571,0.0757581,0.0191161,-28.3272,0.0922577,0.0119743,-37.9761,0.0876416,0.0119531,-38.3537,0,0,0,0,0,0,0,0,0,0,0,0,2.69465,0.605537,5.10025,-2.7211,0.615116,5.16738,3.69671,0.830243,6.96397,-3.72635,0.839719,7.03241,0,1,1,1,1,-0.00943166,9.96194e-06,0.0123887,0.0118153,6.01369e-05,-0.0876238,0.102346,0.0137923,9.76174,-0.00173426,0.0129451,2.71278e-05,0.102346,0.0137923,9.76174,-0.000451562,0.0223602,7.2004e-05
0.000985351,2.76785e-05,0.258066,0,0,0.27,-0.00440299,5.39206e-05,0.0268664,0,0,0,0.00141177,-0.00942414,-1.87513e-06,0,0,0,-0.000452398,0.0223043,7.24119e-05,0,0,0,0.210465,-0.142971,-0.241038,0.21047,0.142975,-0.24106,-0.165628,-0.14402,-0.241489,-0.165633,0.143985,-0.241505,0.21145,-0.142943,0.0170274,0.211455,0.143003,0.0170061,-0.164643,-0.143992,0.0165774,-0.164648,0.144012,0.0165611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68772,0.608987,5.08866,-2.71401,0.618639,5.15602,3.68593,0.832937,6.94494,-3.71549,0.842482,7.01356,0,1,1,1,1,-0.00943548,9.87628e-06,0.0123897,0.011693,5.33323e-05,-0.087528,0.101403,0.01379,9.76378,-0.00173419,0.0129531,2.74285e-05,0.101403,0.01379,9.76378,-0.000451981,0.0223302,7.2198e-05
0.000976603,2.77859e-05,0.258119,0,0,0.27,-0.0043742,5.37007e-05,0.0267364,0,0,0,0.00141086,-0.00937975,-1.66764e-06,0,0,0,-0.000452018,0.0221952,7.24194e-05,0,0,0,0.210476,-0.142971,-0.241092,0.21048,0.142975,-0.241113,-0.165616,-0.14402,-0.241542,-0.165621,0.143985,-0.241558,0.211452,-0.142943,0.0170273,0.211457,0.143003,0.017006,-0.16464,-0.143992,0.0165774,-0.164645,0.144013,0.0165611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68773,0.609276,5.08834,-2.71401,0.618932,5.1557,3.68594,0.833368,6.94433,-3.71549,0.84292,7.01295,0,1,1,1,1,-0.0094393,9.79072e-06,0.0123907,0.011583,4.63543e-05,-0.0874741,0.106905,0.0136451,9.74288,-0.00173413,0.0129609,2.77263e-05,0.106905,0.0136451,9.74288,-0.000452398,0.0223043,7.24119e-05
0.000967908,2.78929e-05,0.258173,0,0,0.27,-0.00434741,5.35142e-05,0.0266129,0,0,0,0.00140996,-0.00933554,-1.46013e-06,0,0,0,-0.000450876,0.0221036,7.25736e-05,0,0,0,0.210486,-0.142971,-0.241145,0.210491,0.142975,-0.241167,-0.165605,-0.14402,-0.241595,-0.16561,0.143985,-0.241611,0.211454,-0.142943,0.0170272,0.211459,0.143003,0.0170059,-0.164637,-0.143992,0.0165774,-0.164642,0.144013,0.0165611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68773,0.609563,5.08803,-2.71401,0.619224,5.15538,3.68595,0.833797,6.94372,-3.7155,0.843354,7.01234,0,1,1,1,1,-0.0094431,9.70514e-06,0.0123916,0.0114706,3.9435e-05,-0.0874135,0.105441,0.0136583,9.74631,-0.00173407,0.0129685,2.80213e-05,0.105441,0.0136583,9.74631,-0.000452018,0.0221952,7.24194e-05
0.000959263,2.79996e-05,0.258226,0,0,0.27,-0.00432242,5.3344e-05,0.0264954,0,0,0,0.00140906,-0.00929149,-1.25254e-06,0,0,0,-0.000449965,0.022026,7.27429e-05,0,0,0,0.210497,-0.142971,-0.241198,0.210502,0.142975,-0.24122,-0.165593,-0.14402,-0.241648,-0.165598,0.143985,-0.241664,0.211456,-0.142943,0.0170272,0.211461,0.143003,0.0170058,-0.164634,-0.143992,0.0165775,-0.164639,0.144013,0.0165612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68774,0.609848,5.08772,-2.714,0.619515,5.15507,3.68596,0.834223,6.94312,-3.7155,0.843787,7.01173,0,1,1,1,1,-0.00944689,9.61963e-06,0.0123925,0.0113561,3.25569e-05,-0.087347,0.104077,0.013662,9.74944,-0.00173402,0.012976,2.83137e-05,0.104077,0.013662,9.74944,-0.000450876,0.0221036,7.25736e-05
0.000950665,2.8106e-05,0.258278,0,0,0.27,-0.00429906,5.31891e-05,0.0263833,0,0,0,0.00140816,-0.00924757,-1.0448e-06,0,0,0,-0.000449208,0.0219603,7.29316e-05,0,0,0,0.210508,-0.142971,-0.241251,0.210513,0.142974,-0.241273,-0.165581,-0.144021,-0.241701,-0.165586,0.143985,-0.241717,0.211458,-0.142943,0.0170271,0.211463,0.143003,0.0170057,-0.164631,-0.143992,0.0165775,-0.164636,0.144013,0.0165613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68774,0.610132,5.08741,-2.714,0.619804,5.15476,3.68597,0.834647,6.94252,-3.7155,0.844217,7.01112,0,1,1,1,1,-0.00945067,9.53425e-06,0.0123934,0.0112397,2.57189e-05,-0.087275,0.102808,0.013665,9.7523,-0.00173396,0.0129833,2.86035e-05,0.102808,0.013665,9.7523,-0.000449965,0.022026,7.27429e-05
0.00094211,2.8212e-05,0.258331,0,0,0.27,-0.00427718,5.30165e-05,0.0262763,0,0,0,0.00140726,-0.00920376,-8.37178e-07,0,0,0,-0.000449793,0.0219045,7.29735e-05,0,0,0,0.210518,-0.142971,-0.241304,0.210523,0.142974,-0.241325,-0.16557,-0.144021,-0.241753,-0.165575,0.143985,-0.24177,0.21146,-0.142943,0.0170271,0.211465,0.143003,0.0170057,-0.164628,-0.143993,0.0165776,-0.164633,0.144013,0.0165613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68775,0.610414,5.0871,-2.714,0.620091,5.15445,3.68598,0.835069,6.94192,-3.7155,0.844646,7.01052,0,1,1,1,1,-0.00945445,9.44902e-06,0.0123942,0.0111215,1.88881e-05,-0.087198,0.101619,0.013651,9.75493,-0.0017339,0.0129904,2.88907e-05,0.101619,0.013651,9.75493,-0.000449208,0.0219603,7.29316e-05
0.000933597,2.83178e-05,0.258383,0,0,0.27,-0.00425664,5.28772e-05,0.026174,0,0,0,0.00140636,-0.00916005,-6.29459e-07,0,0,0,-0.000449928,0.0218565,7.31075e-05,0,0,0,0.210529,-0.142972,-0.241356,0.210534,0.142974,-0.241378,-0.165558,-0.144021,-0.241806,-0.165563,0.143985,-0.241822,0.211463,-0.142943,0.017027,0.211467,0.143003,0.0170056,-0.164625,-0.143993,0.0165776,-0.16463,0.144013,0.0165614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68776,0.610695,5.08679,-2.71399,0.620378,5.15414,3.68599,0.83549,6.94132,-3.71551,0.845072,7.00992,0,1,1,1,1,-0.00945822,9.36396e-06,0.0123951,0.0110017,1.2115e-05,-0.0871163,0.1005,0.0136621,9.7574,-0.00173385,0.0129975,2.91751e-05,0.1005,0.0136621,9.7574,-0.000449793,0.0219045,7.29735e-05
0.000925123,2.84233e-05,0.258435,0,0,0.27,-0.00423734,5.27516e-05,0.0260761,0,0,0,0.00140545,-0.00911642,-4.21577e-07,0,0,0,-0.000450091,0.0218153,7.32664e-05,0,0,0,0.210539,-0.142972,-0.241408,0.210544,0.142974,-0.24143,-0.165547,-0.144021,-0.241858,-0.165552,0.143985,-0.241874,0.211465,-0.142943,0.0170269,0.211469,0.143003,0.0170055,-0.164622,-0.143993,0.0165777,-0.164627,0.144013,0.0165614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68776,0.610975,5.08648,-2.71399,0.620663,5.15383,3.68599,0.835908,6.94072,-3.71551,0.845497,7.00931,0,1,1,1,1,-0.009462,9.27914e-06,0.012396,0.0108804,5.38051e-06,-0.0870303,0.0994484,0.0136635,9.75968,-0.0017338,0.0130045,2.94568e-05,0.0994484,0.0136635,9.75968,-0.000449928,0.0218565,7.31075e-05
0.000916684,2.85285e-05,0.258487,0,0,0.27,-0.00421915,5.26396e-05,0.0259824,0,0,0,0.00140455,-0.00907286,-2.13465e-07,0,0,0,-0.000450255,0.02178,7.34508e-05,0,0,0,0.21055,-0.142972,-0.241461,0.210555,0.142974,-0.241482,-0.165535,-0.144021,-0.24191,-0.165541,0.143985,-0.241926,0.211467,-0.142943,0.0170268,0.211471,0.143003,0.0170054,-0.164619,-0.143993,0.0165777,-0.164624,0.144013,0.0165614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608959,0.0196591,-27.8839,0.0562951,0.0196313,-28.2551,0.0728726,0.0122949,-37.8645,0.0680986,0.0122734,-38.243,0,0,0,0,0,0,0,0,0,0,0,0,2.68777,0.611254,5.08618,-2.71398,0.620946,5.15352,3.686,0.836325,6.94012,-3.71551,0.84592,7.00871,0,1,1,1,1,-0.00946579,9.19459e-06,0.012397,0.0107577,-1.3156e-06,-0.0869402,0.0984513,0.0136645,9.76183,-0.00173375,0.0130114,2.97358e-05,0.0984513,0.0136645,9.76183,-0.000450091,0.0218153,7.32664e-05
